SalesLineID,OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPriceGBP,UnitCostGBP,DiscountPct,OrderStatus,SalesChannel
743,500452,2024-11-03,56,11,1,16.09,7.01,0,Completed,Retail Store
744,500492,2024-11-03,29,8,1,264.09,156.25,0.05,Completed,Online
745,500494,2024-11-03,24,12,2,23.4,11.12,0.05,Completed,Retail Store
746,500463,2024-11-04,13,7,1,360.14,238.95,0,Completed,Online
747,500497,2024-11-04,20,4,2,27.19,11.15,0,Completed,Marketplace
748,500497,2024-11-04,20,5,3,77.34,36.63,0.1,Completed,Marketplace
749,500472,2024-11-05,55,10,3,11.71,4.94,0,Completed,Retail Store
750,500472,2024-11-05,55,4,1,26.72,11.01,0,Completed,Retail Store
751,500484,2024-11-05,32,1,1,752.87,546.9,0,Completed,Online
752,500496,2024-11-05,28,2,3,235.97,154.33,0,Completed,Marketplace
753,500496,2024-11-05,28,8,2,262.62,154.87,0.1,Completed,Marketplace
754,500501,2024-11-05,32,12,4,24.24,11.02,0,Cancelled,Retail Store
755,500465,2024-11-06,26,12,1,24.79,10.9,0.03,Completed,Retail Store
756,500465,2024-11-06,26,6,1,116.91,70.46,0,Completed,Retail Store
757,500466,2024-11-06,21,9,1,48.86,18.94,0,Completed,Retail Store
758,500466,2024-11-06,21,2,2,234.25,155.9,0,Completed,Retail Store
759,500487,2024-11-06,29,8,2,263.92,155.59,0,Completed,Online
760,500493,2024-11-06,19,1,2,724.44,550.24,0.05,Completed,Online
761,500476,2024-11-07,54,1,1,749.18,547.38,0.05,Completed,Retail Store
762,500488,2024-11-07,34,2,1,230.82,151.94,0.03,Completed,Online
763,500498,2024-11-07,42,6,1,122.45,70.48,0,Completed,Marketplace
764,500464,2024-11-08,23,1,1,755.66,542.89,0,Completed,Marketplace
765,500490,2024-11-08,17,11,2,16.7,6.93,0,Completed,Retail Store
766,500490,2024-11-08,17,5,2,78.96,37.39,0,Completed,Retail Store
767,500495,2024-11-09,25,8,2,256.45,156.96,0,Completed,Online
768,500495,2024-11-09,25,4,1,27.63,10.92,0,Completed,Online
769,500495,2024-11-09,25,1,2,740.15,545.82,0,Completed,Online
770,500482,2024-11-10,38,4,1,28.06,11.13,0.05,Completed,Online
771,500482,2024-11-10,38,5,1,81.45,36.76,0,Completed,Online
772,500491,2024-11-10,8,11,1,16.02,6.92,0,Completed,Retail Store
773,500461,2024-11-11,5,3,1,327.45,241.12,0.03,Completed,Online
774,500485,2024-11-11,55,10,1,12.28,5.06,0.03,Completed,Online
775,500485,2024-11-11,55,9,1,47.37,19.29,0,Completed,Online
776,500474,2024-11-13,55,5,1,79.65,37.45,0,Completed,Online
777,500480,2024-11-13,48,1,1,723.82,538.55,0,Completed,Retail Store
778,500499,2024-11-14,40,2,1,233.99,155.93,0,Completed,Online
779,500451,2024-11-16,65,10,2,11.94,5.02,0,Completed,Online
780,500454,2024-11-17,60,1,1,733.62,535.84,0.05,Completed,Online
781,500455,2024-11-17,43,12,1,24.92,10.99,0,Completed,Online
782,500455,2024-11-17,43,9,1,48.73,19.27,0.05,Completed,Online
783,500455,2024-11-17,43,6,2,117.42,71.78,0,Completed,Online
784,500473,2024-11-17,51,10,1,12.05,5.04,0,Completed,Online
785,500473,2024-11-17,51,9,3,47.43,18.97,0.03,Completed,Online
786,500500,2024-11-17,39,11,1,16.35,7.07,0.03,Completed,Marketplace
787,500486,2024-11-18,56,5,2,77.36,37.36,0.05,Completed,Online
788,500486,2024-11-18,56,7,1,384.04,233.1,0.05,Completed,Online
789,500453,2024-11-19,18,2,1,223.73,154.94,0,Completed,Marketplace
790,500459,2024-11-19,9,6,1,120.04,72.2,0,Completed,Online
791,500483,2024-11-21,40,9,1,49.07,19.04,0,Completed,Retail Store
792,500471,2024-11-22,27,10,2,11.79,4.97,0,Cancelled,Online
793,500471,2024-11-22,27,6,1,119.86,71.43,0,Cancelled,Online
794,500460,2024-11-24,18,12,3,24.1,11.08,0.1,Completed,Retail Store
795,500460,2024-11-24,18,7,1,384.78,234.23,0.03,Completed,Retail Store
796,500478,2024-11-24,16,5,1,78.11,37.19,0,Completed,Online
797,500478,2024-11-24,16,3,1,329.16,234.58,0,Completed,Online
798,500489,2024-11-24,45,2,1,234.1,152.37,0,Completed,Retail Store
799,500467,2024-11-25,36,4,1,27.87,11.15,0.15,Completed,Retail Store
800,500470,2024-11-25,18,11,1,16.53,7.14,0,Completed,Online
801,500470,2024-11-25,18,9,2,48.88,19.22,0,Completed,Online
802,500457,2024-11-26,55,3,1,337.26,242.24,0,Completed,Online
803,500457,2024-11-26,55,5,3,77.75,37.18,0.03,Completed,Online
804,500457,2024-11-26,55,1,1,733.0,548.25,0,Completed,Online
805,500468,2024-11-26,19,6,1,124.17,71.97,0,Completed,Online
806,500462,2024-11-27,22,9,2,48.54,19.25,0.03,Completed,Online
807,500462,2024-11-27,22,4,1,28.0,10.91,0,Completed,Online
808,500469,2024-11-28,3,7,1,378.75,232.8,0,Completed,Online
809,500456,2024-11-29,35,4,2,26.67,11.08,0,Completed,Retail Store
810,500458,2024-11-29,5,4,1,27.09,11.18,0,Completed,Online
811,500479,2024-11-29,27,10,1,12.22,5.09,0,Completed,Marketplace
812,500479,2024-11-29,27,12,3,24.07,10.88,0,Completed,Marketplace
813,500481,2024-11-29,39,4,1,26.84,11.14,0,Completed,Retail Store
814,500475,2024-11-30,63,7,2,376.7,232.99,0,Completed,Marketplace
815,500477,2024-11-30,22,9,1,48.58,19.26,0,Completed,Marketplace
816,500477,2024-11-30,22,11,1,16.29,7.07,0.1,Completed,Marketplace
817,500514,2024-12-01,28,5,1,78.87,36.83,0,Completed,Marketplace
818,500514,2024-12-01,28,9,1,49.9,19.3,0.05,Completed,Marketplace
819,500514,2024-12-01,28,6,2,118.31,71.62,0.03,Completed,Marketplace
820,500516,2024-12-02,48,6,2,121.59,71.33,0,Completed,Online
821,500516,2024-12-02,48,10,2,12.3,4.99,0.05,Completed,Online
822,500539,2024-12-02,4,2,1,232.01,152.06,0.1,Completed,Retail Store
823,500539,2024-12-02,4,9,3,47.04,19.05,0.05,Completed,Retail Store
824,500539,2024-12-02,4,11,2,16.19,7.06,0.05,Completed,Retail Store
825,500512,2024-12-04,33,1,1,725.92,542.33,0,Completed,Online
826,500512,2024-12-04,33,9,3,48.02,18.89,0,Completed,Online
827,500515,2024-12-04,45,10,2,12.01,5.05,0.05,Cancelled,Online
828,500551,2024-12-04,10,5,1,81.57,37.38,0.03,Completed,Online
829,500551,2024-12-04,10,11,1,15.72,7.04,0.03,Completed,Online
830,500503,2024-12-05,11,10,1,12.28,5.09,0.03,Completed,Online
831,500503,2024-12-05,11,8,2,257.78,158.18,0.03,Completed,Online
832,500511,2024-12-05,50,1,1,752.52,546.71,0.1,Completed,Marketplace
833,500523,2024-12-05,55,10,1,11.87,4.93,0.03,Completed,Retail Store
834,500523,2024-12-05,55,9,1,47.87,18.97,0,Completed,Retail Store
835,500556,2024-12-05,18,11,1,15.65,6.93,0.1,Completed,Retail Store
836,500556,2024-12-05,18,1,2,724.71,547.08,0,Completed,Retail Store
837,500506,2024-12-06,6,11,2,16.69,6.97,0,Completed,Retail Store
838,500506,2024-12-06,6,10,2,12.07,4.95,0.05,Completed,Retail Store
839,500506,2024-12-06,6,7,1,374.11,239.06,0.03,Completed,Retail Store
840,500526,2024-12-06,8,2,1,233.91,155.05,0.05,Completed,Online
841,500543,2024-12-06,45,7,1,382.86,232.66,0.05,Completed,Online
842,500543,2024-12-06,45,6,2,123.24,70.8,0.05,Completed,Online
843,500553,2024-12-08,56,7,1,361.04,234.79,0,Completed,Online
844,500557,2024-12-08,51,8,1,260.07,154.94,0.15,Completed,Retail Store
845,500557,2024-12-08,51,4,1,27.92,11.17,0.03,Completed,Retail Store
846,500525,2024-12-09,15,7,2,383.15,234.47,0,Completed,Marketplace
847,500525,2024-12-09,15,10,1,12.41,5.07,0.15,Completed,Marketplace
848,500525,2024-12-09,15,3,2,323.03,239.92,0.05,Completed,Marketplace
849,500548,2024-12-09,59,9,1,48.69,18.93,0,Completed,Retail Store
850,500517,2024-12-10,63,4,2,27.11,11.05,0.15,Cancelled,Online
851,500552,2024-12-10,8,4,1,27.63,11.15,0.03,Completed,Online
852,500552,2024-12-10,8,11,1,16.27,7.03,0.03,Completed,Online
853,500555,2024-12-11,65,8,1,269.29,157.65,0,Completed,Online
854,500504,2024-12-12,24,1,1,727.17,538.69,0.03,Completed,Marketplace
855,500508,2024-12-12,11,7,2,383.49,231.66,0,Completed,Marketplace
856,500513,2024-12-12,5,12,2,24.6,11.06,0.03,Completed,Online
857,500513,2024-12-12,5,9,3,49.06,19.3,0,Completed,Online
858,500536,2024-12-12,1,9,4,48.79,18.9,0.1,Completed,Online
859,500536,2024-12-12,1,6,2,117.48,72.16,0,Completed,Online
860,500550,2024-12-12,51,4,1,28.13,11.03,0,Completed,Online
861,500550,2024-12-12,51,12,1,24.7,11.02,0,Completed,Online
862,500518,2024-12-13,22,10,2,12.25,4.93,0,Completed,Marketplace
863,500518,2024-12-13,22,11,1,16.42,7.03,0,Completed,Marketplace
864,500527,2024-12-13,32,3,1,343.14,240.93,0.05,Completed,Marketplace
865,500540,2024-12-13,13,6,1,122.28,72.13,0,Completed,Online
866,500540,2024-12-13,13,9,2,47.6,19.3,0,Completed,Online
867,500540,2024-12-13,13,10,2,11.76,4.98,0,Completed,Online
868,500559,2024-12-13,49,8,1,269.77,155.76,0,Completed,Online
869,500559,2024-12-13,49,4,2,27.81,10.84,0.05,Completed,Online
870,500528,2024-12-14,18,8,2,256.32,158.1,0,Completed,Retail Store
871,500531,2024-12-14,2,5,2,79.53,36.47,0,Completed,Retail Store
872,500531,2024-12-14,2,10,1,12.28,5.08,0.03,Completed,Retail Store
873,500507,2024-12-15,29,3,1,335.49,241.45,0,Completed,Marketplace
874,500542,2024-12-15,38,2,1,235.03,152.88,0,Completed,Online
875,500542,2024-12-15,38,11,1,16.2,6.9,0,Completed,Online
876,500510,2024-12-16,43,7,1,372.36,235.35,0.05,Completed,Retail Store
877,500532,2024-12-17,45,9,1,48.88,19.03,0,Completed,Online
878,500544,2024-12-17,43,3,2,340.85,235.82,0,Cancelled,Marketplace
879,500544,2024-12-17,43,11,1,16.11,7.11,0,Cancelled,Marketplace
880,500534,2024-12-18,24,11,1,16.3,6.91,0,Completed,Online
881,500534,2024-12-18,24,6,1,124.21,70.96,0.03,Completed,Online
882,500541,2024-12-18,35,4,2,27.9,11.18,0.1,Completed,Retail Store
883,500547,2024-12-19,61,1,1,719.68,551.82,0,Completed,Online
884,500533,2024-12-20,40,12,1,24.59,11.18,0.1,Completed,Retail Store
885,500549,2024-12-20,52,12,1,24.98,10.87,0.03,Completed,Retail Store
886,500549,2024-12-20,52,11,2,15.74,6.91,0,Completed,Retail Store
887,500554,2024-12-21,4,10,2,12.32,4.96,0.03,Completed,Retail Store
888,500554,2024-12-21,4,3,3,334.68,236.74,0,Completed,Retail Store
889,500520,2024-12-22,56,11,1,15.73,7.11,0,Cancelled,Marketplace
890,500538,2024-12-22,1,1,1,742.7,545.07,0,Completed,Online
891,500538,2024-12-22,1,11,3,16.05,7.01,0,Completed,Online
892,500538,2024-12-22,1,4,3,27.93,10.98,0.1,Completed,Online
893,500558,2024-12-22,41,4,1,26.79,11.17,0,Cancelled,Online
894,500505,2024-12-24,40,9,1,47.74,18.76,0.03,Completed,Online
895,500505,2024-12-24,40,4,1,27.85,10.99,0,Completed,Online
896,500502,2024-12-25,51,4,3,26.35,10.92,0,Completed,Online
897,500502,2024-12-25,51,1,1,737.09,536.63,0,Completed,Online
898,500519,2024-12-25,23,4,1,27.11,11.11,0,Completed,Online
899,500529,2024-12-25,46,9,1,48.04,19.3,0.03,Completed,Online
900,500522,2024-12-26,38,8,2,265.55,156.35,0,Completed,Online
901,500522,2024-12-26,38,3,2,326.14,239.06,0.1,Completed,Online
902,500509,2024-12-27,52,9,1,47.68,19.08,0.05,Completed,Online
903,500524,2024-12-27,62,10,1,12.23,4.99,0,Completed,Online
904,500524,2024-12-27,62,12,3,23.82,10.92,0.05,Completed,Online
905,500530,2024-12-27,61,8,2,257.15,154.65,0,Completed,Retail Store
906,500545,2024-12-28,64,1,1,711.08,551.63,0,Completed,Retail Store
907,500546,2024-12-28,43,1,1,755.36,550.24,0,Completed,Retail Store
908,500546,2024-12-28,43,3,3,342.16,239.78,0,Completed,Retail Store
909,500537,2024-12-29,48,8,1,262.49,157.81,0.05,Completed,Retail Store
910,500537,2024-12-29,48,6,1,124.1,72.05,0,Completed,Retail Store
911,500521,2024-12-31,43,3,4,328.19,241.84,0.1,Completed,Marketplace
912,500535,2024-12-31,3,3,1,327.17,236.82,0.05,Completed,Retail Store
913,500535,2024-12-31,3,9,2,47.57,19.0,0,Completed,Retail Store
914,500573,2025-01-01,65,7,1,382.68,247.34,0.03,Completed,Retail Store
915,500573,2025-01-01,65,10,1,12.23,5.17,0,Completed,Retail Store
916,500560,2025-01-03,2,9,1,51.81,19.6,0,Cancelled,Marketplace
917,500560,2025-01-03,2,7,1,395.54,244.79,0,Cancelled,Marketplace
918,500560,2025-01-03,2,5,3,81.35,38.88,0.15,Cancelled,Marketplace
919,500562,2025-01-03,52,8,1,280.0,160.71,0.05,Completed,Retail Store
920,500562,2025-01-03,52,6,1,121.36,75.31,0.05,Completed,Retail Store
921,500562,2025-01-03,52,9,1,50.19,19.87,0.05,Completed,Retail Store
922,500588,2025-01-04,1,8,1,269.79,165.11,0.03,Completed,Online
923,500572,2025-01-05,43,7,2,397.45,241.24,0,Completed,Online
924,500576,2025-01-05,42,8,1,264.0,163.17,0.05,Completed,Retail Store
925,500564,2025-01-06,18,1,2,742.23,568.19,0.03,Completed,Online
926,500566,2025-01-06,10,9,1,50.66,20.01,0,Completed,Online
927,500566,2025-01-06,10,11,1,16.57,7.29,0,Completed,Online
928,500568,2025-01-06,2,8,1,278.03,164.99,0,Completed,Retail Store
929,500569,2025-01-07,14,1,2,768.32,571.54,0.05,Completed,Marketplace
930,500570,2025-01-09,4,4,2,27.54,11.44,0.05,Completed,Retail Store
931,500570,2025-01-09,4,7,1,385.92,243.31,0,Completed,Retail Store
932,500590,2025-01-09,48,8,1,277.34,162.27,0.03,Completed,Online
933,500595,2025-01-09,64,3,1,343.84,247.64,0,Completed,Online
934,500584,2025-01-11,29,9,1,51.88,20.18,0,Completed,Retail Store
935,500586,2025-01-11,62,2,4,239.67,159.37,0,Completed,Online
936,500586,2025-01-11,62,6,2,126.6,73.17,0,Completed,Online
937,500593,2025-01-11,23,9,4,49.48,19.6,0,Cancelled,Retail Store
938,500580,2025-01-12,21,1,1,758.77,569.31,0.05,Completed,Retail Store
939,500587,2025-01-12,46,7,1,398.45,244.95,0,Completed,Online
940,500565,2025-01-16,2,9,1,50.28,20.13,0,Completed,Online
941,500565,2025-01-16,2,4,1,28.83,11.56,0,Completed,Online
942,500577,2025-01-16,42,11,1,17.08,7.36,0,Completed,Retail Store
943,500578,2025-01-18,60,2,1,234.18,158.02,0.05,Completed,Marketplace
944,500578,2025-01-18,60,10,1,12.4,5.23,0,Completed,Marketplace
945,500594,2025-01-18,17,8,3,276.54,165.0,0,Completed,Online
946,500594,2025-01-18,17,3,2,355.33,247.37,0,Completed,Online
947,500596,2025-01-19,33,8,1,274.12,163.36,0,Completed,Marketplace
948,500571,2025-01-20,2,10,2,12.29,5.14,0,Completed,Online
949,500571,2025-01-20,2,6,1,121.0,73.78,0,Completed,Online
950,500567,2025-01-21,35,7,2,389.06,248.4,0,Completed,Retail Store
951,500574,2025-01-21,43,4,3,28.17,11.57,0,Completed,Online
952,500575,2025-01-22,42,12,2,25.01,11.69,0.03,Cancelled,Retail Store
953,500585,2025-01-22,62,5,1,81.33,39.31,0.1,Completed,Online
954,500561,2025-01-23,24,10,1,12.36,5.22,0,Completed,Retail Store
955,500589,2025-01-23,45,7,1,394.28,243.08,0.05,Completed,Online
956,500599,2025-01-23,64,2,1,245.61,159.41,0,Completed,Marketplace
957,500600,2025-01-23,36,9,1,51.1,19.64,0,Completed,Marketplace
958,500579,2025-01-25,21,11,2,16.25,7.36,0.15,Completed,Retail Store
959,500579,2025-01-25,21,12,1,24.58,11.3,0.1,Completed,Retail Store
960,500582,2025-01-25,55,1,1,746.36,576.47,0,Completed,Online
961,500592,2025-01-25,48,10,1,12.9,5.27,0,Completed,Retail Store
962,500583,2025-01-30,16,12,2,25.2,11.51,0,Completed,Retail Store
963,500583,2025-01-30,16,3,3,333.66,249.38,0.15,Completed,Retail Store
964,500597,2025-01-30,21,4,1,28.62,11.36,0,Completed,Online
965,500597,2025-01-30,21,2,1,240.32,159.12,0,Completed,Online
966,500597,2025-01-30,21,3,1,349.53,249.9,0,Completed,Online
967,500598,2025-01-30,28,8,3,265.97,165.77,0,Completed,Online
968,500598,2025-01-30,28,11,2,16.15,7.34,0.15,Completed,Online
969,500563,2025-01-31,56,11,1,16.29,7.24,0,Completed,Online
970,500581,2025-01-31,55,11,1,16.79,7.39,0.1,Completed,Online
971,500581,2025-01-31,55,10,2,12.31,5.23,0,Completed,Online
972,500591,2025-01-31,39,7,2,395.27,244.72,0,Completed,Online
973,500616,2025-02-02,15,12,1,24.4,11.57,0,Completed,Online
974,500622,2025-02-02,25,4,1,27.79,11.32,0.1,Completed,Marketplace
975,500637,2025-02-02,14,5,2,80.83,39.03,0.1,Completed,Retail Store
976,500639,2025-02-02,17,2,1,235.35,159.43,0,Completed,Retail Store
977,500639,2025-02-02,17,12,2,25.02,11.53,0.03,Completed,Retail Store
978,500604,2025-02-03,33,2,1,234.45,161.07,0,Completed,Online
979,500604,2025-02-03,33,7,1,393.7,241.68,0,Completed,Online
980,500604,2025-02-03,33,4,1,28.15,11.41,0,Completed,Online
981,500619,2025-02-03,5,1,1,755.14,574.24,0,Completed,Online
982,500612,2025-02-04,40,6,3,127.09,73.66,0.05,Completed,Retail Store
983,500612,2025-02-04,40,8,1,267.21,164.0,0.1,Completed,Retail Store
984,500610,2025-02-06,20,3,2,348.13,250.22,0.03,Completed,Online
985,500610,2025-02-06,20,5,1,81.3,39.31,0,Completed,Online
986,500629,2025-02-06,9,10,2,12.67,5.31,0.03,Completed,Retail Store
987,500602,2025-02-08,42,8,1,274.62,165.57,0.05,Completed,Online
988,500602,2025-02-08,42,12,1,25.85,11.57,0,Completed,Online
989,500636,2025-02-08,34,2,1,246.34,161.01,0,Completed,Online
990,500621,2025-02-09,38,2,2,237.85,160.57,0.03,Completed,Retail Store
991,500631,2025-02-09,26,8,2,265.02,164.42,0.03,Cancelled,Online
992,500631,2025-02-09,26,7,1,385.92,245.49,0.15,Cancelled,Online
993,500615,2025-02-10,21,10,1,12.13,5.21,0,Completed,Online
994,500628,2025-02-10,18,4,1,27.63,11.3,0.03,Completed,Online
995,500628,2025-02-10,18,7,3,396.13,243.34,0,Completed,Online
996,500628,2025-02-10,18,3,1,345.29,250.24,0,Completed,Online
997,500614,2025-02-12,31,2,2,241.37,159.26,0.03,Completed,Marketplace
998,500644,2025-02-12,3,6,3,126.48,74.86,0.03,Completed,Online
999,500644,2025-02-12,3,9,2,50.06,19.64,0,Completed,Online
1000,500640,2025-02-13,51,3,1,354.36,246.97,0.05,Completed,Marketplace
1001,500601,2025-02-14,60,12,1,25.86,11.57,0,Completed,Retail Store
1002,500635,2025-02-14,56,5,1,83.39,38.59,0.03,Completed,Retail Store
1003,500608,2025-02-15,2,12,1,25.66,11.41,0.03,Completed,Marketplace
1004,500624,2025-02-16,24,12,1,25.36,11.63,0.05,Completed,Retail Store
1005,500624,2025-02-16,24,7,4,398.17,244.38,0,Completed,Retail Store
1006,500641,2025-02-16,62,9,1,48.58,20.17,0,Completed,Marketplace
1007,500641,2025-02-16,62,2,1,242.14,157.83,0.03,Completed,Marketplace
1008,500641,2025-02-16,62,3,1,334.78,249.02,0.05,Completed,Marketplace
1009,500645,2025-02-16,30,10,1,12.71,5.24,0.05,Completed,Retail Store
1010,500613,2025-02-17,59,4,3,28.61,11.51,0,Completed,Online
1011,500605,2025-02-18,45,9,1,50.22,19.63,0,Completed,Online
1012,500618,2025-02-18,45,6,1,120.35,73.95,0.1,Completed,Online
1013,500630,2025-02-18,44,8,1,263.07,164.13,0.1,Completed,Retail Store
1014,500606,2025-02-20,6,1,3,754.88,565.66,0.05,Completed,Retail Store
1015,500607,2025-02-20,31,4,1,27.44,11.66,0,Completed,Online
1016,500607,2025-02-20,31,3,1,346.42,249.56,0,Completed,Online
1017,500623,2025-02-20,51,10,2,12.96,5.2,0,Completed,Marketplace
1018,500625,2025-02-21,64,4,2,27.73,11.64,0.05,Completed,Online
1019,500626,2025-02-21,24,1,1,741.21,567.03,0,Completed,Online
1020,500626,2025-02-21,24,11,2,16.67,7.35,0.1,Completed,Online
1021,500611,2025-02-22,10,7,1,378.51,248.15,0.05,Completed,Online
1022,500627,2025-02-22,62,12,1,24.24,11.4,0,Completed,Online
1023,500634,2025-02-22,40,12,2,24.99,11.57,0.03,Cancelled,Online
1024,500632,2025-02-23,59,7,1,393.1,244.62,0.03,Completed,Online
1025,500632,2025-02-23,59,1,2,766.47,565.98,0,Completed,Online
1026,500633,2025-02-23,14,1,1,773.91,575.9,0,Completed,Online
1027,500633,2025-02-23,14,6,1,127.42,73.23,0,Completed,Online
1028,500643,2025-02-23,27,8,2,277.14,160.26,0,Completed,Online
1029,500643,2025-02-23,27,1,1,740.24,562.38,0,Completed,Online
1030,500620,2025-02-24,6,8,1,263.21,164.72,0,Completed,Online
1031,500620,2025-02-24,6,6,3,126.56,72.87,0.03,Completed,Online
1032,500620,2025-02-24,6,3,1,343.86,246.46,0.1,Completed,Online
1033,500638,2025-02-24,55,1,1,746.0,573.15,0.05,Completed,Retail Store
1034,500646,2025-02-24,14,6,2,121.59,74.87,0.03,Cancelled,Retail Store
1035,500646,2025-02-24,14,8,1,267.52,160.93,0,Cancelled,Retail Store
1036,500603,2025-02-25,64,5,2,81.04,38.85,0.03,Completed,Online
1037,500609,2025-02-28,28,11,2,16.52,7.25,0,Completed,Marketplace
1038,500609,2025-02-28,28,10,1,12.54,5.21,0,Completed,Marketplace
1039,500617,2025-02-28,52,11,3,16.22,7.23,0,Completed,Online
1040,500642,2025-02-28,12,11,1,16.36,7.33,0.05,Completed,Online
1041,500642,2025-02-28,12,12,1,24.31,11.63,0,Completed,Online
1042,500685,2025-03-01,29,7,3,394.99,249.07,0,Completed,Retail Store
1043,500649,2025-03-02,15,11,1,16.92,7.3,0,Completed,Online
1044,500686,2025-03-02,33,7,1,373.75,249.63,0,Completed,Online
1045,500686,2025-03-02,33,10,3,12.94,5.3,0,Completed,Online
1046,500654,2025-03-03,30,9,1,51.14,19.69,0,Completed,Online
1047,500670,2025-03-03,35,9,1,50.88,20.03,0,Completed,Online
1048,500670,2025-03-03,35,8,2,274.05,160.98,0,Completed,Online
1049,500670,2025-03-03,35,6,1,120.35,73.82,0.1,Completed,Online
1050,500657,2025-03-05,29,2,1,238.09,159.15,0,Completed,Online
1051,500667,2025-03-06,29,1,1,749.48,561.2,0,Completed,Marketplace
1052,500675,2025-03-06,34,12,2,24.85,11.35,0,Completed,Retail Store
1053,500675,2025-03-06,34,4,1,29.13,11.31,0.05,Completed,Retail Store
1054,500656,2025-03-07,64,6,1,124.25,74.88,0,Completed,Online
1055,500656,2025-03-07,64,9,3,49.33,19.98,0,Completed,Online
1056,500658,2025-03-07,44,10,1,12.89,5.26,0,Completed,Marketplace
1057,500658,2025-03-07,44,8,1,268.17,162.25,0.1,Completed,Marketplace
1058,500655,2025-03-09,36,11,2,17.01,7.25,0.05,Completed,Online
1059,500692,2025-03-09,19,12,2,25.82,11.47,0.1,Completed,Retail Store
1060,500665,2025-03-10,17,9,2,50.54,19.53,0.15,Completed,Retail Store
1061,500665,2025-03-10,17,10,1,12.19,5.22,0.1,Completed,Retail Store
1062,500666,2025-03-10,60,8,1,267.18,164.01,0.1,Completed,Retail Store
1063,500666,2025-03-10,60,1,1,787.53,575.99,0.03,Completed,Retail Store
1064,500687,2025-03-10,60,2,2,232.6,159.81,0.1,Completed,Online
1065,500693,2025-03-10,47,4,1,27.31,11.36,0.1,Completed,Retail Store
1066,500693,2025-03-10,47,2,1,234.07,158.88,0,Completed,Retail Store
1067,500673,2025-03-12,56,9,2,50.8,19.91,0,Completed,Marketplace
1068,500673,2025-03-12,56,8,1,271.51,162.66,0.05,Completed,Marketplace
1069,500673,2025-03-12,56,5,3,80.41,39.01,0.1,Completed,Marketplace
1070,500671,2025-03-13,49,10,1,12.56,5.26,0,Completed,Retail Store
1071,500677,2025-03-13,34,10,2,12.86,5.2,0,Cancelled,Retail Store
1072,500677,2025-03-13,34,5,1,80.66,39.13,0,Cancelled,Retail Store
1073,500677,2025-03-13,34,3,1,347.66,246.22,0.1,Cancelled,Retail Store
1074,500678,2025-03-13,39,7,1,383.03,249.35,0,Completed,Online
1075,500678,2025-03-13,39,6,1,126.09,74.08,0,Completed,Online
1076,500689,2025-03-13,48,8,4,269.8,163.27,0,Completed,Marketplace
1077,500663,2025-03-14,60,6,2,120.76,73.29,0.15,Completed,Online
1078,500663,2025-03-14,60,1,1,768.17,575.8,0.05,Completed,Online
1079,500682,2025-03-14,2,3,1,347.25,250.77,0,Completed,Retail Store
1080,500682,2025-03-14,2,9,1,48.44,20.13,0,Completed,Retail Store
1081,500682,2025-03-14,2,6,1,127.02,74.34,0,Completed,Retail Store
1082,500688,2025-03-14,45,9,1,49.29,20.11,0,Completed,Retail Store
1083,500688,2025-03-14,45,4,1,28.64,11.39,0.03,Completed,Retail Store
1084,500688,2025-03-14,45,12,1,25.1,11.65,0,Completed,Retail Store
1085,500651,2025-03-15,10,10,1,12.9,5.19,0,Completed,Online
1086,500651,2025-03-15,10,1,1,744.84,564.01,0.15,Completed,Online
1087,500651,2025-03-15,10,12,3,25.66,11.44,0.1,Completed,Online
1088,500672,2025-03-16,29,4,2,28.79,11.41,0,Completed,Retail Store
1089,500672,2025-03-16,29,8,1,265.8,163.77,0,Completed,Retail Store
1090,500674,2025-03-16,24,3,2,340.21,252.83,0.03,Completed,Retail Store
1091,500674,2025-03-16,24,10,1,12.3,5.17,0,Completed,Retail Store
1092,500660,2025-03-17,58,2,1,240.66,159.44,0,Completed,Retail Store
1093,500660,2025-03-17,58,6,1,123.87,73.86,0.15,Completed,Retail Store
1094,500660,2025-03-17,58,9,1,49.15,19.84,0,Completed,Retail Store
1095,500680,2025-03-19,46,8,1,270.31,162.21,0,Cancelled,Marketplace
1096,500680,2025-03-19,46,6,1,122.62,74.72,0,Cancelled,Marketplace
1097,500647,2025-03-20,40,1,1,757.08,563.85,0,Completed,Online
1098,500648,2025-03-20,65,7,1,396.21,246.6,0,Completed,Marketplace
1099,500652,2025-03-20,60,10,2,12.54,5.26,0.03,Completed,Online
1100,500652,2025-03-20,60,1,1,783.12,577.07,0,Completed,Online
1101,500662,2025-03-21,29,5,1,80.95,39.17,0.15,Completed,Marketplace
1102,500662,2025-03-21,29,10,1,12.83,5.19,0,Completed,Marketplace
1103,500691,2025-03-21,6,2,1,238.32,157.34,0.03,Cancelled,Retail Store
1104,500650,2025-03-23,39,5,1,81.93,38.04,0.03,Completed,Marketplace
1105,500669,2025-03-23,54,6,2,126.93,73.54,0,Completed,Online
1106,500669,2025-03-23,54,9,1,50.64,20.02,0.03,Completed,Online
1107,500664,2025-03-24,40,6,1,122.42,74.87,0,Completed,Online
1108,500664,2025-03-24,40,1,1,753.31,566.81,0,Completed,Online
1109,500664,2025-03-24,40,10,1,12.38,5.14,0,Completed,Online
1110,500661,2025-03-25,22,3,1,334.26,248.21,0.05,Completed,Online
1111,500661,2025-03-25,22,6,1,122.92,73.24,0.05,Completed,Online
